school_year,crdc_wave,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,locale_group,school_level,school_type,operational_status,is_operating,is_charter,is_virtual,enrollment_k12,classroom_teacher_fte,school_ptr,classes_alg1,enrollment_alg1,certified_alg1,mean_class_size_alg1,certified_share_alg1,allocation_wedge_alg1,classes_geom,enrollment_geom,certified_geom,mean_class_size_geom,certified_share_geom,allocation_wedge_geom,classes_alg2,enrollment_alg2,certified_alg2,mean_class_size_alg2,certified_share_alg2,allocation_wedge_alg2,classes_advm,enrollment_advm,certified_advm,mean_class_size_advm,certified_share_advm,allocation_wedge_advm,classes_calc,enrollment_calc,certified_calc,mean_class_size_calc,certified_share_calc,allocation_wedge_calc,classes_bio,enrollment_bio,certified_bio,mean_class_size_bio,certified_share_bio,allocation_wedge_bio,classes_chem,enrollment_chem,certified_chem,mean_class_size_chem,certified_share_chem,allocation_wedge_chem,classes_phys,enrollment_phys,certified_phys,mean_class_size_phys,certified_share_phys,allocation_wedge_phys
2015-2016,2015-16,291229000496,2912290,FORT OSAGE HIGH,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,High,Regular School,1,True,False,False,1503.0,78.91,19.05,14.0,330.0,14.0,23.571428571428573,1.0,4.521428571428572,18.0,,18.0,,1.0,,9.0,203.0,9.0,22.555555555555557,1.0,3.5055555555555564,13.0,249.0,13.0,19.153846153846153,1.0,0.10384615384615259,2.0,16.0,2.0,8.0,1.0,-11.05,28.0,529.0,28.0,18.892857142857142,1.0,-0.15714285714285836,7.0,169.0,7.0,24.142857142857142,1.0,5.092857142857142,5.0,90.0,5.0,18.0,1.0,-1.0500000000000007
2015-2016,2015-16,291229002284,2912290,FIRE PRAIRIE MIDDLE,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,Middle,Regular School,1,True,False,False,746.0,44.39,16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291229002310,2912290,EARLY CHILDHOOD CTR.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,0.0,8.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291229002995,2912290,LEWIS AND CLARK LEARNING CTR.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,Other,Alternative,1,True,False,False,0.0,8.5,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2015-2016,2015-16,291229003103,2912290,INDIAN TRAILS ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,389.0,26.81,14.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308000546,2913080,GRAIN VALLEY HIGH,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Suburb,High,Regular School,1,True,False,False,1190.0,75.63,15.73,6.0,114.0,6.0,19.0,1.0,3.2699999999999996,4.0,,4.0,,1.0,,19.0,386.0,19.0,20.31578947368421,1.0,4.585789473684208,14.0,327.0,14.0,23.357142857142858,1.0,7.627142857142857,1.0,23.0,1.0,23.0,1.0,7.27,29.0,584.0,25.0,20.137931034482758,0.8620689655172413,4.407931034482758,8.0,205.0,8.0,25.625,1.0,9.895,11.0,249.0,11.0,22.636363636363637,1.0,6.906363636363636
2015-2016,2015-16,291308000547,2913080,MATTHEWS ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,443.0,30.52,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308001965,2913080,SNI-A-BAR ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,483.0,33.42,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308002463,2913080,GRAIN VALLEY SOUTH MIDDLE SCHL,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,645.0,47.94,13.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308002866,2913080,PRAIRIE BRANCH ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,532.0,35.62,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308002976,2913080,STONY POINT ELEM.,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,437.0,31.62,13.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308003161,2913080,GRAIN VALLEY NORTH MIDDLE SCHL,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Rural,Middle,Regular School,1,True,False,False,300.0,24.25,12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291308003169,2913080,GRAIN VALLEY EARLY CHILDHD CTR,GRAIN VALLEY R-V,GRAIN VALLEY R-V,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,0.0,7.0,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000548,2913140,BELVIDERE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,361.0,24.06,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000549,2913140,BUTCHER-GREENE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,421.0,28.06,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000550,2913140,CONN-WEST ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,435.0,27.06,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000551,2913140,GRANDVIEW MIDDLE,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,597.0,38.87,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000552,2913140,HIGH GROVE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,0.0,6.0,21.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000554,2913140,MARTIN CITY ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,772.0,51.56,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000555,2913140,MEADOWMERE ELEM.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,441.0,28.06,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291314000556,2913140,GRANDVIEW SR. HIGH,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,High,Regular School,1,True,False,False,1230.0,64.97,18.93,7.0,146.0,7.0,20.857142857142858,1.0,1.927142857142858,9.0,,9.0,,1.0,,12.0,269.0,12.0,22.416666666666668,1.0,3.486666666666668,6.0,170.0,6.0,28.333333333333332,1.0,9.403333333333332,5.0,143.0,5.0,28.6,1.0,9.670000000000002,17.0,428.0,17.0,25.176470588235293,1.0,6.246470588235294,15.0,356.0,15.0,23.733333333333334,1.0,4.803333333333335,1.0,29.0,1.0,29.0,1.0,10.07
2015-2016,2015-16,291314000948,2913140,GRANDVIEW ALTERNATIVE SCH.,GRANDVIEW C-4,GRANDVIEW C-4,MO,Jackson County,29095,Suburb,Other,Alternative,1,True,False,False,0.0,13.0,,12.0,30.0,12.0,2.5,1.0,,8.0,,8.0,,1.0,,8.0,13.0,8.0,1.625,1.0,,0.0,,,,,,0.0,,,,,,11.0,35.0,0.0,3.1818181818181817,0.0,,10.0,17.0,0.0,1.7,0.0,,0.0,,,,,
2015-2016,2015-16,291368000596,2913680,HARDIN-CENTRAL ELEM.,HARDIN-CENTRAL C-2,HARDIN-CENTRAL C-2,MO,Ray County,29177,Rural,Primary,Regular School,1,True,False,False,113.0,11.23,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291368000597,2913680,HARDIN-CENTRAL HIGH,HARDIN-CENTRAL C-2,HARDIN-CENTRAL C-2,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,94.0,10.63,8.84,2.0,12.0,2.0,6.0,1.0,-2.84,1.0,,1.0,,1.0,,1.0,4.0,1.0,4.0,1.0,-4.84,1.0,4.0,1.0,4.0,1.0,-4.84,1.0,4.0,1.0,4.0,1.0,-4.84,1.0,10.0,1.0,10.0,1.0,1.1600000000000001,0.0,,,,,,1.0,2.0,1.0,2.0,1.0,-6.84
2015-2016,2015-16,291376000091,2913760,EARLY CHILDHOOD CTR.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,Town,Primary,Regular School,1,True,False,False,178.0,14.75,21.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291376000602,2913760,HARRISONVILLE ELEM.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,Town,Primary,Regular School,1,True,False,False,468.0,34.75,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291376000604,2913760,MCEOWEN ELEM.,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,Town,Middle,Regular School,1,True,False,False,379.0,25.9,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291376000605,2913760,HARRISONVILLE HIGH,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,Town,High,Regular School,1,True,False,False,884.0,53.82,16.43,10.0,182.0,10.0,18.2,1.0,1.7699999999999996,10.0,,10.0,,1.0,,9.0,195.0,9.0,21.666666666666668,1.0,5.236666666666668,0.0,,,,,,2.0,36.0,2.0,18.0,1.0,1.5700000000000003,17.0,332.0,17.0,19.529411764705884,1.0,3.0994117647058843,9.0,166.0,9.0,18.444444444444443,1.0,2.014444444444443,3.0,65.0,2.0,21.666666666666668,0.6666666666666666,5.236666666666668
2015-2016,2015-16,291376002659,2913760,HARRISONVILLE MIDDLE,HARRISONVILLE R-IX,HARRISONVILLE R-IX,MO,Cass County,29037,Town,Middle,Regular School,1,True,False,False,540.0,44.29,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000651,2914340,BURKE ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,487.0,30.5,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000652,2914340,DOBBS ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,396.0,29.0,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000655,2914340,INGELS ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,393.0,26.0,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000659,2914340,SANTA FE ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,317.0,26.0,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000662,2914340,SYMINGTON ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,391.0,25.0,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000663,2914340,TRUMAN ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,370.0,26.4,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434000664,2914340,WARFORD ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,395.0,28.0,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434002287,2914340,CRITTENTON TREATMENT CENTER,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Other,Regular School,1,True,False,False,0.0,,,2.0,18.0,2.0,9.0,1.0,,3.0,,3.0,,1.0,,1.0,15.0,1.0,15.0,1.0,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2015-2016,2015-16,291434002595,2914340,JOHNSON ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,335.0,25.0,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434002979,2914340,EARLY CHILDHOOD CTR.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,0.0,19.0,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434003156,2914340,RUSKIN HIGH SCHOOL,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,1070.0,79.49,13.46,2.0,80.0,2.0,40.0,1.0,26.54,15.0,,15.0,,1.0,,20.0,223.0,20.0,11.15,1.0,-2.3100000000000005,10.0,223.0,10.0,22.3,1.0,8.84,2.0,33.0,2.0,16.5,1.0,3.039999999999999,13.0,215.0,10.0,16.53846153846154,0.7692307692307693,3.0784615384615392,19.0,437.0,19.0,23.0,1.0,9.54,1.0,43.0,1.0,43.0,1.0,29.54
2015-2016,2015-16,291434003162,2914340,SMITH-HALE MIDDLE,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Middle,Regular School,1,True,False,False,759.0,58.04,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434003246,2914340,ERVIN EARLY LEARNING CENTER,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,514.0,58.0,13.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291434003249,2914340,HICKMAN MILLS FRESHMAN CENTER,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Other,Regular School,1,True,False,False,380.0,34.18,11.12,17.0,251.0,17.0,14.764705882352942,1.0,3.644705882352943,8.0,,8.0,,1.0,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2015-2016,2015-16,291548000707,2915480,THOMAS HART BENTON ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,450.0,29.0,16.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000708,2915480,BLACKBURN ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,401.0,26.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000709,2915480,BRIDGER MIDDLE,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,770.0,43.63,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000710,2915480,BRYANT ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,248.0,16.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000711,2915480,GLENDALE ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,461.0,30.3,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000713,2915480,JOHN W. LUFF ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,390.0,26.0,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000714,2915480,MILL CREEK ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,254.0,17.0,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000716,2915480,OTT ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,437.0,27.0,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000718,2915480,PROCTER ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,225.0,13.5,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000719,2915480,RANDALL ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,264.0,19.0,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000720,2915480,SPRING BRANCH ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,241.0,20.5,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,490.0,33.0,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000722,2915480,TRUMAN HIGH,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,High,Regular School,1,True,False,False,1605.0,86.8,18.49,16.0,390.0,16.0,24.375,1.0,5.885000000000002,18.0,,18.0,,1.0,,33.0,536.0,33.0,16.242424242424242,1.0,-2.2475757575757562,7.0,168.0,7.0,24.0,1.0,5.510000000000002,2.0,14.0,2.0,7.0,1.0,-11.489999999999998,35.0,751.0,35.0,21.457142857142856,1.0,2.967142857142857,12.0,239.0,12.0,19.916666666666668,1.0,1.4266666666666694,4.0,49.0,4.0,12.25,1.0,-6.239999999999998
2015-2016,2015-16,291548000724,2915480,WILLIAM CHRISMAN HIGH,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,High,Regular School,1,True,False,False,1425.0,81.63,17.46,19.0,418.0,19.0,22.0,1.0,4.539999999999999,18.0,,18.0,,1.0,,26.0,406.0,26.0,15.615384615384615,1.0,-1.8446153846153859,8.0,275.0,8.0,34.375,1.0,16.915,2.0,14.0,2.0,7.0,1.0,-10.46,33.0,613.0,33.0,18.575757575757574,1.0,1.1157575757575735,8.0,189.0,8.0,23.625,1.0,6.164999999999999,3.0,39.0,3.0,13.0,1.0,-4.460000000000001
2015-2016,2015-16,291548000725,2915480,WILLIAM SOUTHERN ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,495.0,35.0,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548000952,2915480,DAY TREATMENT,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2015-2016,2015-16,291548001485,2915480,HANTHORN EARLY EDUCATION,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,0.0,15.0,21.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548001707,2915480,INDEPENDENCE ACADEMY,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,High,Alternative,1,True,False,False,0.0,23.0,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2015-2016,2015-16,291548002339,2915480,BINGHAM MIDDLE,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,851.0,47.42,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548002374,2915480,SANTA FE TRAIL ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,348.0,30.5,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548002807,2915480,PIONEER RIDGE MIDDLE,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,829.0,45.93,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003090,2915480,CLIFFORD H. NOWLIN MIDDLE,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,844.0,48.0,17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003091,2915480,THREE TRAILS ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,465.0,25.5,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003096,2915480,VAN HORN HIGH,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,High,Regular School,1,True,False,False,999.0,60.05,16.64,13.0,275.0,13.0,21.153846153846153,1.0,4.513846153846153,12.0,,12.0,,1.0,,20.0,251.0,20.0,12.55,1.0,-4.09,5.0,95.0,5.0,19.0,1.0,2.3599999999999994,0.0,,,,,,23.0,462.0,23.0,20.08695652173913,1.0,3.4469565217391285,5.0,149.0,5.0,29.8,1.0,13.16,1.0,4.0,1.0,4.0,1.0,-12.64
2015-2016,2015-16,291548003098,2915480,SUGAR CREEK ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,200.0,13.5,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003099,2915480,FAIRMOUNT ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,367.0,27.5,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003107,2915480,KORTE ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,585.0,38.0,15.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003157,2915480,SUNSHINE CENTER,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,346.0,22.0,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291548003213,2915480,LITTLE BLUE ELEMENTARY,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,254.0,19.01,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291640000557,2916400,BORDER STAR MONTESSORI,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,266.0,22.53,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291640000800,2916400,ATTUCKS ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,229.0,20.6,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,2015-16,291640000824,2916400,GARFIELD ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,509.0,51.0,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
