school_year,crdc_wave,data_source,nces_school_id,school_name,enrollment_crdc,idea_count,idea_share,section_504_count,section_504_share,lep_count,lep_share,accommodations_count,accommodations_share,chronic_absent_count,chronic_absent_rate,district_name,state,county_name,locale_group,school_level,school_type,is_virtual,is_operating,enrollment_total,enrollment_k12,classroom_teacher_fte,school_ptr,frl_eligible,frl_rate,is_balanced_school
2020-2021,2020-21,CRDC,291640003220,Success Academy,138.0,41.0,0.2971014492753623,2.0,0.014492753623188406,7.0,0.050724637681159424,43.0,0.3115942028985507,,,KANSAS CITY 33,MO,Jackson County,City,Other,Regular School,False,True,0.0,0.0,24.7,0.0,,,True
2020-2021,2020-21,CRDC,291640003251,Central Middle School,451.0,84.0,0.18625277161862527,3.0,0.0066518847006651885,4.0,0.008869179600886918,87.0,0.19290465631929046,,,KANSAS CITY 33,MO,Jackson County,City,Middle,Regular School,False,True,465.0,465.0,33.08,14.06,462.0,0.9935,True
2020-2021,2020-21,CRDC,291640003257,Hale Cook Elementary,279.0,29.0,0.1039426523297491,0.0,0.0,3.0,0.010752688172043012,29.0,0.1039426523297491,,,KANSAS CITY 33,MO,Jackson County,City,Primary,Regular School,False,True,282.0,266.0,19.0,14.84,279.0,0.9894,True
2020-2021,2020-21,CRDC,291640003258,Northeast Middle School,662.0,76.0,0.1148036253776435,2.0,0.0030211480362537764,285.0,0.43051359516616317,78.0,0.11782477341389729,,,KANSAS CITY 33,MO,Jackson County,City,Middle,Regular School,False,True,673.0,673.0,59.28,11.35,670.0,0.9955,True
2020-2021,2020-21,CRDC,291640003322,Lincoln College Academy Middle,539.0,9.0,0.016697588126159554,0.0,0.0,6.0,0.011131725417439703,9.0,0.016697588126159554,,,KANSAS CITY 33,MO,Jackson County,City,Middle,Regular School,False,True,538.0,538.0,28.52,18.86,535.0,0.9944,False
2020-2021,2020-21,CRDC,291645000891,Kearney Elem.,251.0,31.0,0.12350597609561753,9.0,0.035856573705179286,4.0,0.01593625498007968,40.0,0.1593625498007968,56.0,0.22310756972111553,KEARNEY R-I,MO,Clay County,Town,Primary,Regular School,False,True,251.0,251.0,22.89,10.97,77.0,0.3068,True
2020-2021,2020-21,CRDC,291645000894,Kearney High,839.0,72.0,0.08581644815256258,27.0,0.03218116805721097,1.0,0.0011918951132300357,99.0,0.11799761620977355,127.0,0.15137067938021453,KEARNEY R-I,MO,Clay County,Town,High,Regular School,False,True,838.0,838.0,52.14,16.07,93.0,0.111,True
2020-2021,2020-21,CRDC,291645001434,Southview Elem.,464.0,38.0,0.08189655172413793,7.0,0.015086206896551725,0.0,0.0,45.0,0.09698275862068965,92.0,0.19827586206896552,KEARNEY R-I,MO,Clay County,Town,Primary,Regular School,False,True,464.0,464.0,32.55,14.25,59.0,0.1272,True
2020-2021,2020-21,CRDC,291645002531,Kearney Jr. High,561.0,52.0,0.09269162210338681,32.0,0.0570409982174688,2.0,0.0035650623885918,84.0,0.1497326203208556,66.0,0.11764705882352941,KEARNEY R-I,MO,Clay County,Town,High,Regular School,False,True,558.0,558.0,33.51,16.65,69.0,0.1237,True
2020-2021,2020-21,CRDC,291645002532,Hawthorne Elem.,270.0,36.0,0.13333333333333333,8.0,0.02962962962962963,1.0,0.003703703703703704,44.0,0.16296296296296298,50.0,0.18518518518518517,KEARNEY R-I,MO,Clay County,Town,Primary,Regular School,False,True,269.0,269.0,23.33,11.53,34.0,0.1264,True
2020-2021,2020-21,CRDC,291645002862,Dogwood Elem.,474.0,50.0,0.10548523206751055,13.0,0.027426160337552744,4.0,0.008438818565400843,63.0,0.13291139240506328,97.0,0.20464135021097046,KEARNEY R-I,MO,Clay County,Rural,Primary,Regular School,False,True,475.0,475.0,34.52,13.76,95.0,0.2,True
2020-2021,2020-21,CRDC,291645002872,Kearney Middle,584.0,67.0,0.11472602739726027,23.0,0.039383561643835614,3.0,0.005136986301369863,90.0,0.1541095890410959,95.0,0.16267123287671234,KEARNEY R-I,MO,Clay County,Town,Middle,Regular School,False,True,584.0,584.0,38.91,15.01,100.0,0.1712,True
2020-2021,2020-21,CRDC,291645003329,Kearney Early Education Center,67.0,30.0,0.44776119402985076,0.0,0.0,0.0,0.0,30.0,0.44776119402985076,,,KEARNEY R-I,MO,Clay County,Town,Prekindergarten,Regular School,False,True,67.0,0.0,5.0,13.4,31.0,0.4627,False
2020-2021,2020-21,CRDC,291645003353,Lens,64.0,5.0,0.078125,4.0,0.0625,0.0,0.0,9.0,0.140625,2.0,0.03125,KEARNEY R-I,MO,Clay County,Town,Primary,Regular School,False,True,64.0,64.0,3.65,17.53,6.0,0.0938,False
2020-2021,2020-21,CRDC,291822000961,Lawson Middle,356.0,30.0,0.08426966292134831,14.0,0.03932584269662921,0.0,0.0,44.0,0.12359550561797752,88.0,0.24719101123595505,LAWSON R-XIV,MO,Ray County,Rural,Middle,Regular School,False,True,359.0,359.0,23.37,15.36,99.0,0.2758,True
2020-2021,2020-21,CRDC,291822000962,Lawson High,340.0,20.0,0.058823529411764705,7.0,0.020588235294117647,0.0,0.0,27.0,0.07941176470588235,127.0,0.3735294117647059,LAWSON R-XIV,MO,Ray County,Rural,High,Regular School,False,True,339.0,339.0,23.03,14.72,87.0,0.2566,True
2020-2021,2020-21,CRDC,291822000964,Southwest Elem.,411.0,69.0,0.1678832116788321,9.0,0.021897810218978103,0.0,0.0,78.0,0.1897810218978102,61.0,0.14841849148418493,LAWSON R-XIV,MO,Ray County,Rural,Primary,Regular School,False,True,411.0,397.0,29.42,13.97,105.0,0.2555,True
2020-2021,2020-21,CRDC,291830000222,Bernard C. Campbell Middle,987.0,92.0,0.09321175278622088,60.0,0.060790273556231005,4.0,0.004052684903748734,152.0,0.1540020263424519,307.0,0.3110435663627153,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Middle,Regular School,False,True,989.0,989.0,67.1,14.74,262.0,0.2649,True
2020-2021,2020-21,CRDC,291830000523,Richardson Elem.,542.0,41.0,0.07564575645756458,20.0,0.03690036900369004,5.0,0.00922509225092251,61.0,0.11254612546125461,71.0,0.13099630996309963,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,542.0,542.0,30.5,17.77,84.0,0.155,True
2020-2021,2020-21,CRDC,291830000544,Trailridge Elem.,578.0,30.0,0.05190311418685121,22.0,0.03806228373702422,7.0,0.012110726643598616,52.0,0.08996539792387544,61.0,0.10553633217993079,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Primary,Regular School,False,True,580.0,580.0,38.83,14.94,71.0,0.1224,True
2020-2021,2020-21,CRDC,291830000976,Greenwood Elem.,391.0,22.0,0.056265984654731455,7.0,0.017902813299232736,0.0,0.0,29.0,0.0741687979539642,47.0,0.12020460358056266,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,391.0,391.0,25.5,15.33,44.0,0.1125,True
2020-2021,2020-21,CRDC,291830000977,Hazel Grove Elem.,366.0,27.0,0.07377049180327869,9.0,0.02459016393442623,2.0,0.00546448087431694,36.0,0.09836065573770492,113.0,0.3087431693989071,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Primary,Regular School,False,True,366.0,366.0,23.85,15.35,54.0,0.1475,True
2020-2021,2020-21,CRDC,291830000978,Lee's Summit Elem.,229.0,30.0,0.13100436681222707,3.0,0.013100436681222707,1.0,0.004366812227074236,33.0,0.14410480349344978,85.0,0.37117903930131,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,232.0,232.0,20.83,11.14,126.0,0.5431,True
2020-2021,2020-21,CRDC,291830000979,Mason Elem.,498.0,33.0,0.06626506024096386,22.0,0.04417670682730924,1.0,0.002008032128514056,55.0,0.11044176706827309,48.0,0.0963855421686747,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,498.0,498.0,31.0,16.06,62.0,0.1245,True
2020-2021,2020-21,CRDC,291830000980,Meadow Lane Elem.,548.0,47.0,0.08576642335766424,16.0,0.029197080291970802,35.0,0.06386861313868614,63.0,0.11496350364963503,274.0,0.5,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,548.0,548.0,34.33,15.96,299.0,0.5456,True
2020-2021,2020-21,CRDC,291830000981,Pleasant Lea Elem.,468.0,37.0,0.07905982905982906,18.0,0.038461538461538464,23.0,0.049145299145299144,55.0,0.11752136752136752,61.0,0.13034188034188035,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,472.0,472.0,30.34,15.56,115.0,0.2436,True
2020-2021,2020-21,CRDC,291830000982,Pleasant Lea Middle,968.0,108.0,0.1115702479338843,55.0,0.056818181818181816,9.0,0.009297520661157025,163.0,0.1683884297520661,381.0,0.39359504132231404,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Middle,Regular School,False,True,971.0,971.0,63.95,15.18,259.0,0.2667,True
2020-2021,2020-21,CRDC,291830000983,Lee's Summit Sr. High,1863.0,170.0,0.09125067096081589,138.0,0.07407407407407407,32.0,0.017176596886741814,308.0,0.16532474503488997,415.0,0.2227589908749329,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,High,Regular School,False,True,1864.0,1864.0,138.3,13.48,454.0,0.2436,True
2020-2021,2020-21,CRDC,291830000984,Westview Elem.,345.0,37.0,0.1072463768115942,7.0,0.020289855072463767,4.0,0.011594202898550725,44.0,0.12753623188405797,78.0,0.22608695652173913,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,345.0,345.0,23.83,14.48,164.0,0.4754,True
2020-2021,2020-21,CRDC,291830001481,Lee's Summit North High,1899.0,170.0,0.08952080042127436,142.0,0.07477619799894682,8.0,0.00421274354923644,312.0,0.16429699842022116,297.0,0.15639810426540285,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,High,Regular School,False,True,1913.0,1913.0,117.46,16.29,437.0,0.2284,True
2020-2021,2020-21,CRDC,291830001971,Cedar Creek Elem.,504.0,33.0,0.06547619047619048,25.0,0.0496031746031746,7.0,0.013888888888888888,58.0,0.11507936507936507,85.0,0.16865079365079366,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,505.0,505.0,29.5,17.12,35.0,0.0693,True
2020-2021,2020-21,CRDC,291830002291,Prairie View Elem.,734.0,81.0,0.11035422343324251,17.0,0.02316076294277929,37.0,0.05040871934604905,98.0,0.1335149863760218,137.0,0.18664850136239783,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,737.0,737.0,56.5,13.04,278.0,0.3772,True
2020-2021,2020-21,CRDC,291830002311,Highland Park Elem.,580.0,47.0,0.08103448275862069,13.0,0.022413793103448276,28.0,0.04827586206896552,60.0,0.10344827586206896,66.0,0.11379310344827587,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,582.0,582.0,36.5,15.95,68.0,0.1168,True
2020-2021,2020-21,CRDC,291830002612,Great Beginnings Early Ed Ctr.,391.0,205.0,0.5242966751918159,0.0,0.0,0.0,0.0,205.0,0.5242966751918159,,,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Prekindergarten,Regular School,False,True,296.0,0.0,29.24,10.12,62.0,0.2095,True
2020-2021,2020-21,CRDC,291830002614,Hilltop School,20.0,2.0,0.1,2.0,0.1,0.0,0.0,4.0,0.2,7.0,0.35,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,High,Alternative,False,True,20.0,20.0,4.0,5.0,5.0,0.25,True
2020-2021,2020-21,CRDC,291830002669,Underwood Elem.,536.0,59.0,0.11007462686567164,5.0,0.009328358208955223,2.0,0.0037313432835820895,64.0,0.11940298507462686,171.0,0.31902985074626866,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,536.0,536.0,36.67,14.62,172.0,0.3209,True
2020-2021,2020-21,CRDC,291830002775,Hawthorn Hill Elem.,476.0,39.0,0.0819327731092437,20.0,0.04201680672268908,0.0,0.0,59.0,0.12394957983193278,71.0,0.14915966386554622,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Primary,Regular School,False,True,476.0,476.0,33.0,14.42,30.0,0.063,True
2020-2021,2020-21,CRDC,291830002776,Woodland Elem.,430.0,39.0,0.09069767441860466,15.0,0.03488372093023256,3.0,0.0069767441860465115,54.0,0.12558139534883722,71.0,0.16511627906976745,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Primary,Regular School,False,True,430.0,430.0,30.5,14.1,55.0,0.1279,True
2020-2021,2020-21,CRDC,291830002795,Lee's Summit West High,2114.0,165.0,0.07805108798486282,161.0,0.076158940397351,4.0,0.001892147587511826,326.0,0.15421002838221382,241.0,0.1140018921475875,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,High,Regular School,False,True,2124.0,2124.0,118.8,17.88,193.0,0.0909,True
2020-2021,2020-21,CRDC,291830002806,Summit Lakes Middle,935.0,70.0,0.0748663101604278,61.0,0.06524064171122995,0.0,0.0,131.0,0.14010695187165775,191.0,0.20427807486631017,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Middle,Regular School,False,True,934.0,934.0,57.3,16.3,101.0,0.1081,True
2020-2021,2020-21,CRDC,291830002867,Longview Farm Elem.,473.0,24.0,0.0507399577167019,18.0,0.03805496828752643,1.0,0.0021141649048625794,42.0,0.08879492600422834,30.0,0.06342494714587738,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Primary,Regular School,False,True,473.0,473.0,26.0,18.19,20.0,0.0423,True
2020-2021,2020-21,CRDC,291830003010,Summit Pointe Elem.,545.0,51.0,0.09357798165137615,15.0,0.027522935779816515,4.0,0.007339449541284404,66.0,0.12110091743119267,82.0,0.15045871559633028,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Primary,Regular School,False,True,545.0,545.0,35.5,15.35,47.0,0.0862,True
2020-2021,2020-21,CRDC,291830003134,Sunset Valley Elem.,420.0,40.0,0.09523809523809523,12.0,0.02857142857142857,8.0,0.01904761904761905,52.0,0.12380952380952381,48.0,0.11428571428571428,LEE'S SUMMIT R-VII,MO,Jackson County,Rural,Primary,Regular School,False,True,421.0,421.0,29.84,14.11,77.0,0.1829,True
2020-2021,2020-21,CRDC,291830003135,Miller Park Center,53.0,53.0,1.0,0.0,0.0,1.0,0.018867924528301886,53.0,1.0,,,LEE'S SUMMIT R-VII,MO,Jackson County,Suburb,Other,Regular School,False,True,0.0,0.0,,,,,True
2020-2021,2020-21,CRDC,291854001004,Alexander Doniphan Elem.,348.0,75.0,0.21551724137931033,11.0,0.031609195402298854,8.0,0.022988505747126436,86.0,0.2471264367816092,54.0,0.15517241379310345,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,349.0,349.0,30.78,11.34,75.0,0.2149,True
2020-2021,2020-21,CRDC,291854001005,Franklin Elem.,264.0,30.0,0.11363636363636363,4.0,0.015151515151515152,2.0,0.007575757575757576,34.0,0.12878787878787878,52.0,0.19696969696969696,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,264.0,264.0,21.02,12.56,87.0,0.3295,True
2020-2021,2020-21,CRDC,291854001007,Lewis And Clark Elem.,590.0,57.0,0.09661016949152543,20.0,0.03389830508474576,9.0,0.015254237288135594,77.0,0.13050847457627118,46.0,0.07796610169491526,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,590.0,590.0,38.27,15.42,79.0,0.1339,True
2020-2021,2020-21,CRDC,291854001009,Manor Hill Elem.,321.0,84.0,0.2616822429906542,5.0,0.01557632398753894,30.0,0.09345794392523364,89.0,0.2772585669781931,75.0,0.2336448598130841,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,323.0,323.0,33.25,9.71,119.0,0.3684,True
2020-2021,2020-21,CRDC,291854001010,Ridgeview Elem.,395.0,85.0,0.21518987341772153,10.0,0.02531645569620253,5.0,0.012658227848101266,95.0,0.24050632911392406,100.0,0.25316455696202533,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,394.0,394.0,33.28,11.84,185.0,0.4695,True
2020-2021,2020-21,CRDC,291854001011,Liberty High,1923.0,229.0,0.11908476339053563,100.0,0.052002080083203325,29.0,0.015080603224128965,329.0,0.17108684347373895,426.0,0.22152886115444617,LIBERTY 53,MO,Clay County,Suburb,High,Regular School,False,True,1991.0,1991.0,118.95,16.74,394.0,0.1979,True
2020-2021,2020-21,CRDC,291854001665,Liberty Academy,99.0,21.0,0.21212121212121213,17.0,0.1717171717171717,0.0,0.0,38.0,0.3838383838383838,,,LIBERTY 53,MO,Clay County,Suburb,High,Alternative,False,True,0.0,0.0,,,,,True
2020-2021,2020-21,CRDC,291854002615,Early Child. Education Ctr.,345.0,191.0,0.553623188405797,0.0,0.0,0.0,0.0,191.0,0.553623188405797,,,LIBERTY 53,MO,Clay County,City,Prekindergarten,Regular School,False,True,88.0,0.0,24.0,3.67,65.0,0.7386,True
2020-2021,2020-21,CRDC,291854002616,Liberty Middle School,680.0,94.0,0.13823529411764707,40.0,0.058823529411764705,21.0,0.030882352941176472,134.0,0.19705882352941176,74.0,0.10882352941176471,LIBERTY 53,MO,Clay County,Suburb,Middle,Regular School,False,True,678.0,678.0,50.54,13.42,201.0,0.2965,True
2020-2021,2020-21,CRDC,291854002658,Juvenile Justice Ctr.,20.0,7.0,0.35,0.0,0.0,0.0,0.0,7.0,0.35,,,LIBERTY 53,MO,Clay County,Suburb,High,Alternative,False,True,0.0,0.0,,,,,True
2020-2021,2020-21,CRDC,291854002729,Lillian Schumacher Elem.,525.0,84.0,0.16,16.0,0.030476190476190476,23.0,0.04380952380952381,100.0,0.19047619047619047,101.0,0.19238095238095237,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,519.0,519.0,36.38,14.27,170.0,0.3276,True
2020-2021,2020-21,CRDC,291854002800,South Valley Middle,826.0,88.0,0.10653753026634383,47.0,0.05690072639225181,17.0,0.020581113801452784,135.0,0.16343825665859565,74.0,0.08958837772397095,LIBERTY 53,MO,Clay County,Suburb,Middle,Regular School,False,True,826.0,826.0,57.32,14.41,102.0,0.1235,True
2020-2021,2020-21,CRDC,291854002804,Shoal Creek Elem.,895.0,78.0,0.08715083798882682,32.0,0.035754189944134075,25.0,0.027932960893854747,110.0,0.12290502793296089,119.0,0.1329608938547486,LIBERTY 53,MO,Clay County,City,Primary,Regular School,False,True,895.0,895.0,55.38,16.16,79.0,0.0883,True
2020-2021,2020-21,CRDC,291854002863,Liberty Oaks Elem.,496.0,70.0,0.14112903225806453,20.0,0.04032258064516129,33.0,0.06653225806451613,90.0,0.1814516129032258,84.0,0.1693548387096774,LIBERTY 53,MO,Clay County,City,Primary,Regular School,False,True,496.0,496.0,35.47,13.98,118.0,0.2379,True
2020-2021,2020-21,CRDC,291854002902,Warren Hills Elem.,601.0,53.0,0.08818635607321132,10.0,0.016638935108153077,42.0,0.06988352745424292,63.0,0.1048252911813644,57.0,0.09484193011647254,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,598.0,598.0,39.74,15.05,104.0,0.1739,True
2020-2021,2020-21,CRDC,291854003113,Kellybrook Elem School,556.0,60.0,0.1079136690647482,16.0,0.02877697841726619,11.0,0.019784172661870502,76.0,0.1366906474820144,63.0,0.11330935251798561,LIBERTY 53,MO,Clay County,City,Primary,Regular School,False,True,555.0,555.0,35.65,15.57,125.0,0.2252,True
2020-2021,2020-21,CRDC,291854003148,Liberty North High School,2193.0,218.0,0.09940720474236206,142.0,0.0647514819881441,28.0,0.012767897856817145,360.0,0.16415868673050615,438.0,0.1997264021887825,LIBERTY 53,MO,Clay County,Rural,High,Regular School,False,True,2238.0,2238.0,120.27,18.61,377.0,0.1685,True
2020-2021,2020-21,CRDC,291854003226,Discovery Middle School,712.0,72.0,0.10112359550561797,37.0,0.05196629213483146,22.0,0.03089887640449438,109.0,0.15308988764044945,51.0,0.07162921348314606,LIBERTY 53,MO,Clay County,Suburb,Middle,Regular School,False,True,712.0,712.0,50.29,14.16,111.0,0.1559,True
2020-2021,2020-21,CRDC,291854003238,Heritage Middle School,839.0,86.0,0.10250297973778308,53.0,0.0631704410011919,30.0,0.03575685339690107,139.0,0.16567342073897498,82.0,0.09773539928486293,LIBERTY 53,MO,Clay County,Suburb,Middle,Regular School,False,True,836.0,836.0,53.0,15.77,199.0,0.238,True
2020-2021,2020-21,CRDC,291854003253,Epic Elementary,283.0,31.0,0.10954063604240283,24.0,0.08480565371024736,2.0,0.007067137809187279,55.0,0.19434628975265017,15.0,0.053003533568904596,LIBERTY 53,MO,Clay County,Suburb,Primary,Regular School,False,True,280.0,280.0,19.83,14.12,22.0,0.0786,True
2020-2021,2020-21,CRDC,291923001039,Lone Jack Elem.,355.0,37.0,0.10422535211267606,11.0,0.030985915492957747,0.0,0.0,48.0,0.1352112676056338,37.0,0.10422535211267606,LONE JACK C-6,MO,Jackson County,Rural,Primary,Regular School,False,True,355.0,302.0,24.0,14.79,52.0,0.1465,True
2020-2021,2020-21,CRDC,291923001040,Lone Jack High,385.0,33.0,0.08571428571428572,22.0,0.05714285714285714,0.0,0.0,55.0,0.14285714285714285,6.0,0.015584415584415584,LONE JACK C-6,MO,Jackson County,Rural,High,Regular School,False,True,383.0,383.0,27.8,13.78,78.0,0.2037,True
2020-2021,2020-21,CRDC,292106001151,Missouri City Elem.,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.3333333333333333,MISSOURI CITY 56,MO,Clay County,Rural,Primary,Regular School,False,True,27.0,27.0,3.2,8.44,10.0,0.3704,True
2020-2021,2020-21,CRDC,292280001258,Antioch Middle,919.0,96.0,0.1044613710554951,75.0,0.08161044613710555,98.0,0.10663764961915125,171.0,0.18607181719260066,236.0,0.25680087051142547,NORTH KANSAS CITY 74,MO,Clay County,Suburb,Middle,Regular School,False,True,902.0,902.0,59.16,15.25,432.0,0.4789,True
2020-2021,2020-21,CRDC,292280001260,Briarcliff Elementary,327.0,23.0,0.07033639143730887,6.0,0.01834862385321101,42.0,0.12844036697247707,29.0,0.08868501529051988,,,NORTH KANSAS CITY 74,MO,Clay County,City,Primary,Regular School,False,True,304.0,304.0,21.73,13.99,117.0,0.3849,True
2020-2021,2020-21,CRDC,292280001262,Chapel Hill Elementary,552.0,40.0,0.07246376811594203,13.0,0.02355072463768116,53.0,0.09601449275362318,53.0,0.09601449275362318,,,NORTH KANSAS CITY 74,MO,Clay County,Suburb,Primary,Regular School,False,True,533.0,533.0,33.98,15.69,180.0,0.3377,True
2020-2021,2020-21,CRDC,292280001263,Chouteau Elementary,403.0,34.0,0.08436724565756824,9.0,0.022332506203473945,111.0,0.27543424317617865,43.0,0.10669975186104218,,,NORTH KANSAS CITY 74,MO,Clay County,City,Primary,Regular School,False,True,346.0,346.0,27.22,12.71,277.0,0.8006,True
2020-2021,2020-21,CRDC,292280001264,Clardy Elementary,479.0,44.0,0.0918580375782881,29.0,0.060542797494780795,41.0,0.08559498956158663,73.0,0.1524008350730689,,,NORTH KANSAS CITY 74,MO,Clay County,City,Primary,Regular School,False,True,447.0,447.0,28.43,15.72,164.0,0.3669,True
2020-2021,2020-21,CRDC,292280001266,Crestview Elementary,489.0,50.0,0.10224948875255624,6.0,0.012269938650306749,177.0,0.3619631901840491,56.0,0.11451942740286299,,,NORTH KANSAS CITY 74,MO,Clay County,City,Primary,Regular School,False,True,474.0,474.0,38.37,12.35,371.0,0.7827,True
